"","week","month","item_no","diff","type","total_sold"
"11026",7,2,"VL-09PST-PD-9129121",-45.5032046024147,"Predicted",45.5032046024147
"11027",8,2,"VL-09PST-PD-9129121",-40.1476908280848,"Actual",0
"11028",8,2,"VL-09PST-PD-9129121",-40.1476908280848,"Predicted",40.1476908280848
"11029",9,2,"VL-09PST-PD-9129121",-40.1476908280848,"Actual",0
"11030",9,2,"VL-09PST-PD-9129121",-40.1476908280848,"Predicted",40.1476908280848
"11031",10,3,"VL-09PST-PD-9129121",-39.7080758184362,"Actual",0
"11032",10,3,"VL-09PST-PD-9129121",-39.7080758184362,"Predicted",39.7080758184362
"11033",11,3,"VL-09PST-PD-9129121",-39.7080758184362,"Actual",0
"11034",11,3,"VL-09PST-PD-9129121",-39.7080758184362,"Predicted",39.7080758184362
"11035",12,3,"VL-09PST-PD-9129121",-39.7080758184362,"Actual",0
"11036",12,3,"VL-09PST-PD-9129121",-39.7080758184362,"Predicted",39.7080758184362
"11037",13,3,"VL-09PST-PD-9129121",-39.7080758184362,"Actual",0
"11038",13,3,"VL-09PST-PD-9129121",-39.7080758184362,"Predicted",39.7080758184362
"11039",14,4,"VL-09PST-PD-9129121",-39.2732745689995,"Actual",0
"11040",14,4,"VL-09PST-PD-9129121",-39.2732745689995,"Predicted",39.2732745689995
"11041",15,4,"VL-09PST-PD-9129121",-39.2732745689995,"Actual",0
"11042",15,4,"VL-09PST-PD-9129121",-39.2732745689995,"Predicted",39.2732745689995
"11043",16,4,"VL-09PST-PD-9129121",-39.2732745689995,"Actual",0
"11044",16,4,"VL-09PST-PD-9129121",-39.2732745689995,"Predicted",39.2732745689995
"11045",17,4,"VL-09PST-PD-9129121",-39.2732745689995,"Actual",0
"11046",17,4,"VL-09PST-PD-9129121",-39.2732745689995,"Predicted",39.2732745689995
"11047",18,5,"VL-09PST-PD-9129121",-38.8432343693648,"Actual",0
"11048",18,5,"VL-09PST-PD-9129121",-38.8432343693648,"Predicted",38.8432343693648
"11049",19,5,"VL-09PST-PD-9129121",-38.8432343693648,"Actual",0
"11050",19,5,"VL-09PST-PD-9129121",-38.8432343693648,"Predicted",38.8432343693648
"11051",20,5,"VL-09PST-PD-9129121",-38.8432343693648,"Actual",0
"11052",20,5,"VL-09PST-PD-9129121",-38.8432343693648,"Predicted",38.8432343693648
"11053",21,5,"VL-09PST-PD-9129121",-38.8432343693648,"Actual",0
"11054",21,5,"VL-09PST-PD-9129121",-38.8432343693648,"Predicted",38.8432343693648
"11055",22,5,"VL-09PST-PD-9129121",-38.8432343693648,"Actual",0
"11056",22,5,"VL-09PST-PD-9129121",-38.8432343693648,"Predicted",38.8432343693648
"11057",23,6,"VL-09PST-PD-9129121",156.457328716184,"Actual",200
"11058",23,6,"VL-09PST-PD-9129121",156.457328716184,"Predicted",43.5426712838157
"11059",24,6,"VL-09PST-PD-9129121",-42.5764102344227,"Actual",0
"11060",24,6,"VL-09PST-PD-9129121",-42.5764102344227,"Predicted",42.5764102344227
"11061",25,6,"VL-09PST-PD-9129121",-42.451381232563,"Actual",0
"11062",25,6,"VL-09PST-PD-9129121",-42.451381232563,"Predicted",42.451381232563
"11063",26,6,"VL-09PST-PD-9129121",-43.5426712838157,"Actual",0
"11064",26,6,"VL-09PST-PD-9129121",-43.5426712838157,"Predicted",43.5426712838157
"11065",27,7,"VL-09PST-PD-9129121",-37.9972291574218,"Actual",0
"11066",27,7,"VL-09PST-PD-9129121",-37.9972291574218,"Predicted",37.9972291574218
"11067",28,7,"VL-09PST-PD-9129121",-37.9972291574218,"Actual",0
"11068",28,7,"VL-09PST-PD-9129121",-37.9972291574218,"Predicted",37.9972291574218
"11069",29,7,"VL-09PST-PD-9129121",-37.9972291574218,"Actual",0
"11070",29,7,"VL-09PST-PD-9129121",-37.9972291574218,"Predicted",37.9972291574218
"11071",30,7,"VL-09PST-PD-9129121",-37.9972291574218,"Actual",0
"11072",30,7,"VL-09PST-PD-9129121",-37.9972291574218,"Predicted",37.9972291574218
"11073",31,7,"VL-09PST-PD-9129121",-37.9972291574218,"Actual",0
"11074",31,7,"VL-09PST-PD-9129121",-37.9972291574218,"Predicted",37.9972291574218
"11075",32,8,"VL-09PST-PD-9129121",-37.5811615849631,"Actual",0
"11076",32,8,"VL-09PST-PD-9129121",-37.5811615849631,"Predicted",37.5811615849631
"11077",33,8,"VL-09PST-PD-9129121",157.405687611783,"Actual",200
"11078",33,8,"VL-09PST-PD-9129121",157.405687611783,"Predicted",42.5943123882166
"11079",34,8,"VL-09PST-PD-9129121",-41.6490964937175,"Actual",0
"11080",34,8,"VL-09PST-PD-9129121",-41.6490964937175,"Predicted",41.6490964937175
"11081",35,8,"VL-09PST-PD-9129121",-41.5267906221258,"Actual",0
"11082",35,8,"VL-09PST-PD-9129121",-41.5267906221258,"Predicted",41.5267906221258
"11083",36,9,"VL-09PST-PD-9129121",-42.1279070068535,"Actual",0
"11084",36,9,"VL-09PST-PD-9129121",-42.1279070068535,"Predicted",42.1279070068535
"11085",37,9,"VL-09PST-PD-9129121",-37.1696499295724,"Actual",0
"11086",37,9,"VL-09PST-PD-9129121",-37.1696499295724,"Predicted",37.1696499295724
"11087",38,9,"VL-09PST-PD-9129121",-37.1696499295724,"Actual",0
"11088",38,9,"VL-09PST-PD-9129121",-37.1696499295724,"Predicted",37.1696499295724
"11089",39,9,"VL-09PST-PD-9129121",-37.1696499295724,"Actual",0
"11090",39,9,"VL-09PST-PD-9129121",-37.1696499295724,"Predicted",37.1696499295724
"11091",40,10,"VL-09PST-PD-9129121",-36.7626443042079,"Actual",0
"11092",40,10,"VL-09PST-PD-9129121",-36.7626443042079,"Predicted",36.7626443042079
"11093",41,10,"VL-09PST-PD-9129121",-36.7626443042079,"Actual",0
"11094",41,10,"VL-09PST-PD-9129121",-36.7626443042079,"Predicted",36.7626443042079
"11095",42,10,"VL-09PST-PD-9129121",-36.7626443042079,"Actual",0
"11096",42,10,"VL-09PST-PD-9129121",-36.7626443042079,"Predicted",36.7626443042079
"11097",43,10,"VL-09PST-PD-9129121",-36.7626443042079,"Actual",0
"11098",43,10,"VL-09PST-PD-9129121",-36.7626443042079,"Predicted",36.7626443042079
"11099",44,10,"VL-09PST-PD-9129121",-36.7626443042079,"Actual",0
"11100",44,10,"VL-09PST-PD-9129121",-36.7626443042079,"Predicted",36.7626443042079
"11101",45,11,"VL-09PST-PD-9129121",-36.3600953680884,"Actual",0
"11102",45,11,"VL-09PST-PD-9129121",-36.3600953680884,"Predicted",36.3600953680884
"11103",46,11,"VL-09PST-PD-9129121",-36.3600953680884,"Actual",0
"11104",46,11,"VL-09PST-PD-9129121",-36.3600953680884,"Predicted",36.3600953680884
"11105",47,11,"VL-09PST-PD-9129121",-36.3600953680884,"Actual",0
"11106",47,11,"VL-09PST-PD-9129121",-36.3600953680884,"Predicted",36.3600953680884
"11107",48,11,"VL-09PST-PD-9129121",158.789638338551,"Actual",200
"11108",48,11,"VL-09PST-PD-9129121",158.789638338551,"Predicted",41.2103616614495
"11109",49,12,"VL-09PST-PD-9129121",-39.854619773255,"Actual",0
"11110",49,12,"VL-09PST-PD-9129121",-39.854619773255,"Predicted",39.854619773255
"11111",50,12,"VL-09PST-PD-9129121",-39.7375835247241,"Actual",0
"11112",50,12,"VL-09PST-PD-9129121",-39.7375835247241,"Predicted",39.7375835247241
"11113",51,12,"VL-09PST-PD-9129121",-40.7591104645376,"Actual",0
"11114",51,12,"VL-09PST-PD-9129121",-40.7591104645376,"Predicted",40.7591104645376
"11115",52,12,"VL-09PST-PD-9129121",-35.9619543207112,"Actual",0
"11116",52,12,"VL-09PST-PD-9129121",-35.9619543207112,"Predicted",35.9619543207112
"11117",1,1,"VL-09PST-PD-9129121",-40.5921728919214,"Actual",0
"11118",1,1,"VL-09PST-PD-9129121",-40.5921728919214,"Predicted",40.5921728919214
"11119",3,1,"VL-19PST-PD-1625",-40.7449455733587,"Actual",0
"11120",3,1,"VL-19PST-PD-1625",-40.7449455733587,"Predicted",40.7449455733587
"11121",4,1,"VL-19PST-PD-1625",-40.5921728919214,"Actual",0
"11122",4,1,"VL-19PST-PD-1625",-40.5921728919214,"Predicted",40.5921728919214
"11123",5,1,"VL-19PST-PD-1625",-40.5921728919214,"Actual",0
"11124",5,1,"VL-19PST-PD-1625",-40.5921728919214,"Predicted",40.5921728919214
"11125",6,2,"VL-19PST-PD-1625",-40.1476908280848,"Actual",0
"11126",6,2,"VL-19PST-PD-1625",-40.1476908280848,"Predicted",40.1476908280848
"11127",7,2,"VL-19PST-PD-1625",-40.1476908280848,"Actual",0
"11128",7,2,"VL-19PST-PD-1625",-40.1476908280848,"Predicted",40.1476908280848
"11129",8,2,"VL-19PST-PD-1625",-40.1476908280848,"Actual",0
"11130",8,2,"VL-19PST-PD-1625",-40.1476908280848,"Predicted",40.1476908280848
"11131",9,2,"VL-19PST-PD-1625",-40.1476908280848,"Actual",0
"11132",9,2,"VL-19PST-PD-1625",-40.1476908280848,"Predicted",40.1476908280848
"11133",10,3,"VL-19PST-PD-1625",-39.7080758184362,"Actual",0
"11134",10,3,"VL-19PST-PD-1625",-39.7080758184362,"Predicted",39.7080758184362
"11135",11,3,"VL-19PST-PD-1625",-39.7080758184362,"Actual",0
"11136",11,3,"VL-19PST-PD-1625",-39.7080758184362,"Predicted",39.7080758184362
"11137",12,3,"VL-19PST-PD-1625",-39.7080758184362,"Actual",0
"11138",12,3,"VL-19PST-PD-1625",-39.7080758184362,"Predicted",39.7080758184362
"11139",13,3,"VL-19PST-PD-1625",12.9264894313179,"Actual",54
"11140",13,3,"VL-19PST-PD-1625",12.9264894313179,"Predicted",41.0735105686821
"11141",14,4,"VL-19PST-PD-1625",-40.3783592644047,"Actual",0
"11142",14,4,"VL-19PST-PD-1625",-40.3783592644047,"Predicted",40.3783592644047
"11143",15,4,"VL-19PST-PD-1625",-40.3463098430219,"Actual",0
"11144",15,4,"VL-19PST-PD-1625",-40.3463098430219,"Predicted",40.3463098430219
"11145",16,4,"VL-19PST-PD-1625",-40.6237578837202,"Actual",0
"11146",16,4,"VL-19PST-PD-1625",-40.6237578837202,"Predicted",40.6237578837202
"11147",17,4,"VL-19PST-PD-1625",-39.2732745689995,"Actual",0
"11148",17,4,"VL-19PST-PD-1625",-39.2732745689995,"Predicted",39.2732745689995
"11149",18,5,"VL-19PST-PD-1625",-38.8432343693648,"Actual",0
"11150",18,5,"VL-19PST-PD-1625",-38.8432343693648,"Predicted",38.8432343693648
"11151",19,5,"VL-19PST-PD-1625",82.021022039275,"Actual",124
"11152",19,5,"VL-19PST-PD-1625",82.021022039275,"Predicted",41.978977960725
"11153",20,5,"VL-19PST-PD-1625",141.429826970883,"Actual",188
"11154",20,5,"VL-19PST-PD-1625",141.429826970883,"Predicted",46.5701730291175
"11155",21,5,"VL-19PST-PD-1625",-45.515017270786,"Actual",0
"11156",21,5,"VL-19PST-PD-1625",-45.515017270786,"Predicted",45.515017270786
"11157",22,5,"VL-19PST-PD-1625",-46.109301096974,"Actual",0
"11158",22,5,"VL-19PST-PD-1625",-46.109301096974,"Predicted",46.109301096974
"11159",23,6,"VL-19PST-PD-1625",-43.2167579950009,"Actual",0
"11160",23,6,"VL-19PST-PD-1625",-43.2167579950009,"Predicted",43.2167579950009
"11161",24,6,"VL-19PST-PD-1625",-38.4179030862981,"Actual",0
"11162",24,6,"VL-19PST-PD-1625",-38.4179030862981,"Predicted",38.4179030862981
"11163",25,6,"VL-19PST-PD-1625",-38.4179030862981,"Actual",0
"11164",25,6,"VL-19PST-PD-1625",-38.4179030862981,"Predicted",38.4179030862981
"11165",26,6,"VL-19PST-PD-1625",-38.4179030862981,"Actual",0
"11166",26,6,"VL-19PST-PD-1625",-38.4179030862981,"Predicted",38.4179030862981
"11167",27,7,"VL-19PST-PD-1625",-29.2119403917452,"Actual",9
"11168",27,7,"VL-19PST-PD-1625",-29.2119403917452,"Predicted",38.2119403917452
"11169",28,7,"VL-19PST-PD-1625",-38.1733716346934,"Actual",0
"11170",28,7,"VL-19PST-PD-1625",-38.1733716346934,"Predicted",38.1733716346934
"11171",29,7,"VL-19PST-PD-1625",-32.3119703570851,"Actual",6
"11172",29,7,"VL-19PST-PD-1625",-32.3119703570851,"Predicted",38.3119703570851
"11173",30,7,"VL-19PST-PD-1625",-38.3299412114116,"Actual",0
"11174",30,7,"VL-19PST-PD-1625",-38.3299412114116,"Predicted",38.3299412114116
"11175",31,7,"VL-19PST-PD-1625",-38.1112043506905,"Actual",0
"11176",31,7,"VL-19PST-PD-1625",-38.1112043506905,"Predicted",38.1112043506905
"11177",32,8,"VL-19PST-PD-1625",-37.7226020257631,"Actual",0
"11178",32,8,"VL-19PST-PD-1625",-37.7226020257631,"Predicted",37.7226020257631
"11179",33,8,"VL-19PST-PD-1625",-37.5811615849631,"Actual",0
"11180",33,8,"VL-19PST-PD-1625",-37.5811615849631,"Predicted",37.5811615849631
"11181",34,8,"VL-19PST-PD-1625",-37.5811615849631,"Actual",0
"11182",34,8,"VL-19PST-PD-1625",-37.5811615849631,"Predicted",37.5811615849631
"11183",35,8,"VL-19PST-PD-1625",-37.5811615849631,"Actual",0
"11184",35,8,"VL-19PST-PD-1625",-37.5811615849631,"Predicted",37.5811615849631
"11185",36,9,"VL-19PST-PD-1625",-33.2628526447895,"Actual",4
"11186",36,9,"VL-19PST-PD-1625",-33.2628526447895,"Predicted",37.2628526447895
"11187",37,9,"VL-19PST-PD-1625",27.1825462169117,"Actual",66
"11188",37,9,"VL-19PST-PD-1625",27.1825462169117,"Predicted",38.8174537830883
"11189",38,9,"VL-19PST-PD-1625",-38.5287847784059,"Actual",0
"11190",38,9,"VL-19PST-PD-1625",-38.5287847784059,"Predicted",38.5287847784059
"11191",39,9,"VL-19PST-PD-1625",-38.5109555606328,"Actual",0
"11192",39,9,"VL-19PST-PD-1625",-38.5109555606328,"Predicted",38.5109555606328
"11193",40,10,"VL-19PST-PD-1625",-38.3135688997938,"Actual",0
"11194",40,10,"VL-19PST-PD-1625",-38.3135688997938,"Predicted",38.3135688997938
"11195",41,10,"VL-19PST-PD-1625",-36.7626443042079,"Actual",0
"11196",41,10,"VL-19PST-PD-1625",-36.7626443042079,"Predicted",36.7626443042079
"11197",42,10,"VL-19PST-PD-1625",-36.7626443042079,"Actual",0
"11198",42,10,"VL-19PST-PD-1625",-36.7626443042079,"Predicted",36.7626443042079
"11199",43,10,"VL-19PST-PD-1625",-30.9010041737826,"Actual",6
"11200",43,10,"VL-19PST-PD-1625",-30.9010041737826,"Predicted",36.9010041737826
"11201",44,10,"VL-19PST-PD-1625",-36.8761696085114,"Actual",0
"11202",44,10,"VL-19PST-PD-1625",-36.8761696085114,"Predicted",36.8761696085114
"11203",45,11,"VL-19PST-PD-1625",-36.4691598706518,"Actual",0
"11204",45,11,"VL-19PST-PD-1625",-36.4691598706518,"Predicted",36.4691598706518
"11205",46,11,"VL-19PST-PD-1625",-36.4969402046899,"Actual",0
"11206",46,11,"VL-19PST-PD-1625",-36.4969402046899,"Predicted",36.4969402046899
"11207",47,11,"VL-19PST-PD-1625",-36.3600953680884,"Actual",0
"11208",47,11,"VL-19PST-PD-1625",-36.3600953680884,"Predicted",36.3600953680884
"11209",48,11,"VL-19PST-PD-1625",-36.3600953680884,"Actual",0
"11210",48,11,"VL-19PST-PD-1625",-36.3600953680884,"Predicted",36.3600953680884
"11211",49,12,"VL-19PST-PD-1625",-35.9619543207112,"Actual",0
"11212",49,12,"VL-19PST-PD-1625",-35.9619543207112,"Predicted",35.9619543207112
"11213",50,12,"VL-19PST-PD-1625",-35.9619543207112,"Actual",0
"11214",50,12,"VL-19PST-PD-1625",-35.9619543207112,"Predicted",35.9619543207112
"11215",51,12,"VL-19PST-PD-1625",-35.9619543207112,"Actual",0
"11216",51,12,"VL-19PST-PD-1625",-35.9619543207112,"Predicted",35.9619543207112
"11217",52,12,"VL-19PST-PD-1625",-35.9619543207112,"Actual",0
"11218",52,12,"VL-19PST-PD-1625",-35.9619543207112,"Predicted",35.9619543207112
"11219",1,1,"VL-19PST-PD-1625",124.849090803011,"Actual",170
"11220",1,1,"VL-19PST-PD-1625",124.849090803011,"Predicted",45.1509091969886
"11221",3,1,"VL-EC-PD-5570",-40.5921728919214,"Actual",0
"11222",3,1,"VL-EC-PD-5570",-40.5921728919214,"Predicted",40.5921728919214
"11223",4,1,"VL-EC-PD-5570",-40.5921728919214,"Actual",0
"11224",4,1,"VL-EC-PD-5570",-40.5921728919214,"Predicted",40.5921728919214
"11225",5,1,"VL-EC-PD-5570",-40.5921728919214,"Actual",0
"11226",5,1,"VL-EC-PD-5570",-40.5921728919214,"Predicted",40.5921728919214
"11227",6,2,"VL-EC-PD-5570",-40.1476908280848,"Actual",0
"11228",6,2,"VL-EC-PD-5570",-40.1476908280848,"Predicted",40.1476908280848
"11229",7,2,"VL-EC-PD-5570",-40.1476908280848,"Actual",0
"11230",7,2,"VL-EC-PD-5570",-40.1476908280848,"Predicted",40.1476908280848
"11231",8,2,"VL-EC-PD-5570",-40.1476908280848,"Actual",0
"11232",8,2,"VL-EC-PD-5570",-40.1476908280848,"Predicted",40.1476908280848
"11233",9,2,"VL-EC-PD-5570",-40.1476908280848,"Actual",0
"11234",9,2,"VL-EC-PD-5570",-40.1476908280848,"Predicted",40.1476908280848
"11235",10,3,"VL-EC-PD-5570",-39.7080758184362,"Actual",0
"11236",10,3,"VL-EC-PD-5570",-39.7080758184362,"Predicted",39.7080758184362
"11237",11,3,"VL-EC-PD-5570",-39.7080758184362,"Actual",0
"11238",11,3,"VL-EC-PD-5570",-39.7080758184362,"Predicted",39.7080758184362
"11239",12,3,"VL-EC-PD-5570",-39.7080758184362,"Actual",0
"11240",12,3,"VL-EC-PD-5570",-39.7080758184362,"Predicted",39.7080758184362
"11241",13,3,"VL-EC-PD-5570",-39.7080758184362,"Actual",0
"11242",13,3,"VL-EC-PD-5570",-39.7080758184362,"Predicted",39.7080758184362
"11243",14,4,"VL-EC-PD-5570",-39.2732745689995,"Actual",0
"11244",14,4,"VL-EC-PD-5570",-39.2732745689995,"Predicted",39.2732745689995
"11245",15,4,"VL-EC-PD-5570",-39.2732745689995,"Actual",0
"11246",15,4,"VL-EC-PD-5570",-39.2732745689995,"Predicted",39.2732745689995
"11247",16,4,"VL-EC-PD-5570",-39.2732745689995,"Actual",0
"11248",16,4,"VL-EC-PD-5570",-39.2732745689995,"Predicted",39.2732745689995
"11249",17,4,"VL-EC-PD-5570",-39.2732745689995,"Actual",0
"11250",17,4,"VL-EC-PD-5570",-39.2732745689995,"Predicted",39.2732745689995
"11251",18,5,"VL-EC-PD-5570",-38.8432343693648,"Actual",0
"11252",18,5,"VL-EC-PD-5570",-38.8432343693648,"Predicted",38.8432343693648
"11253",19,5,"VL-EC-PD-5570",-38.8432343693648,"Actual",0
"11254",19,5,"VL-EC-PD-5570",-38.8432343693648,"Predicted",38.8432343693648
"11255",20,5,"VL-EC-PD-5570",-38.8432343693648,"Actual",0
"11256",20,5,"VL-EC-PD-5570",-38.8432343693648,"Predicted",38.8432343693648
"11257",21,5,"VL-EC-PD-5570",-38.8432343693648,"Actual",0
"11258",21,5,"VL-EC-PD-5570",-38.8432343693648,"Predicted",38.8432343693648
"11259",22,5,"VL-EC-PD-5570",-38.8432343693648,"Actual",0
"11260",22,5,"VL-EC-PD-5570",-38.8432343693648,"Predicted",38.8432343693648
"11261",23,6,"VL-EC-PD-5570",-38.4179030862981,"Actual",0
"11262",23,6,"VL-EC-PD-5570",-38.4179030862981,"Predicted",38.4179030862981
"11263",24,6,"VL-EC-PD-5570",-38.4179030862981,"Actual",0
"11264",24,6,"VL-EC-PD-5570",-38.4179030862981,"Predicted",38.4179030862981
"11265",25,6,"VL-EC-PD-5570",-38.4179030862981,"Actual",0
"11266",25,6,"VL-EC-PD-5570",-38.4179030862981,"Predicted",38.4179030862981
"11267",26,6,"VL-EC-PD-5570",-38.4179030862981,"Actual",0
"11268",26,6,"VL-EC-PD-5570",-38.4179030862981,"Predicted",38.4179030862981
"11269",27,7,"VL-EC-PD-5570",254.151614568845,"Actual",300
"11270",27,7,"VL-EC-PD-5570",254.151614568845,"Predicted",45.8483854311551
"11271",28,7,"VL-EC-PD-5570",-44.3307425326689,"Actual",0
"11272",28,7,"VL-EC-PD-5570",-44.3307425326689,"Predicted",44.3307425326689
"11273",29,7,"VL-EC-PD-5570",-44.1356148537119,"Actual",0
"11274",29,7,"VL-EC-PD-5570",-44.1356148537119,"Predicted",44.1356148537119
"11275",30,7,"VL-EC-PD-5570",-45.8483854311551,"Actual",0
"11276",30,7,"VL-EC-PD-5570",-45.8483854311551,"Predicted",45.8483854311551
"11277",31,7,"VL-EC-PD-5570",-37.9972291574218,"Actual",0
"11278",31,7,"VL-EC-PD-5570",-37.9972291574218,"Predicted",37.9972291574218
"11279",32,8,"VL-EC-PD-5570",-37.5811615849631,"Actual",0
"11280",32,8,"VL-EC-PD-5570",-37.5811615849631,"Predicted",37.5811615849631
"11281",33,8,"VL-EC-PD-5570",-37.5811615849631,"Actual",0
"11282",33,8,"VL-EC-PD-5570",-37.5811615849631,"Predicted",37.5811615849631
"11283",34,8,"VL-EC-PD-5570",-37.5811615849631,"Actual",0
"11284",34,8,"VL-EC-PD-5570",-37.5811615849631,"Predicted",37.5811615849631
"11285",35,8,"VL-EC-PD-5570",-37.5811615849631,"Actual",0
"11286",35,8,"VL-EC-PD-5570",-37.5811615849631,"Predicted",37.5811615849631
"11287",36,9,"VL-EC-PD-5570",-37.1696499295724,"Actual",0
"11288",36,9,"VL-EC-PD-5570",-37.1696499295724,"Predicted",37.1696499295724
"11289",37,9,"VL-EC-PD-5570",-37.1696499295724,"Actual",0
"11290",37,9,"VL-EC-PD-5570",-37.1696499295724,"Predicted",37.1696499295724
"11291",38,9,"VL-EC-PD-5570",-37.1696499295724,"Actual",0
"11292",38,9,"VL-EC-PD-5570",-37.1696499295724,"Predicted",37.1696499295724
"11293",39,9,"VL-EC-PD-5570",-37.1696499295724,"Actual",0
"11294",39,9,"VL-EC-PD-5570",-37.1696499295724,"Predicted",37.1696499295724
"11295",40,10,"VL-EC-PD-5570",-36.7626443042079,"Actual",0
"11296",40,10,"VL-EC-PD-5570",-36.7626443042079,"Predicted",36.7626443042079
"11297",41,10,"VL-EC-PD-5570",-36.7626443042079,"Actual",0
"11298",41,10,"VL-EC-PD-5570",-36.7626443042079,"Predicted",36.7626443042079
"11299",42,10,"VL-EC-PD-5570",-36.7626443042079,"Actual",0
"11300",42,10,"VL-EC-PD-5570",-36.7626443042079,"Predicted",36.7626443042079
"11301",43,10,"VL-EC-PD-5570",-36.7626443042079,"Actual",0
"11302",43,10,"VL-EC-PD-5570",-36.7626443042079,"Predicted",36.7626443042079
"11303",44,10,"VL-EC-PD-5570",-36.7626443042079,"Actual",0
"11304",44,10,"VL-EC-PD-5570",-36.7626443042079,"Predicted",36.7626443042079
"11305",45,11,"VL-EC-PD-5570",256.127020213945,"Actual",300
"11306",45,11,"VL-EC-PD-5570",256.127020213945,"Predicted",43.8729797860551
"11307",46,11,"VL-EC-PD-5570",-42.4207254573238,"Actual",0
"11308",46,11,"VL-EC-PD-5570",-42.4207254573238,"Predicted",42.4207254573238
"11309",47,11,"VL-EC-PD-5570",-42.2340049734056,"Actual",0
"11310",47,11,"VL-EC-PD-5570",-42.2340049734056,"Predicted",42.2340049734056
"11311",48,11,"VL-EC-PD-5570",-43.8729797860551,"Actual",0
"11312",48,11,"VL-EC-PD-5570",-43.8729797860551,"Predicted",43.8729797860551
"11313",49,12,"VL-EC-PD-5570",-35.9619543207112,"Actual",0
"11314",49,12,"VL-EC-PD-5570",-35.9619543207112,"Predicted",35.9619543207112
"11315",50,12,"VL-EC-PD-5570",-35.9619543207112,"Actual",0
"11316",50,12,"VL-EC-PD-5570",-35.9619543207112,"Predicted",35.9619543207112
"11317",51,12,"VL-EC-PD-5570",-35.9619543207112,"Actual",0
"11318",51,12,"VL-EC-PD-5570",-35.9619543207112,"Predicted",35.9619543207112
"11319",52,12,"VL-EC-PD-5570",-35.9619543207112,"Actual",0
"11320",52,12,"VL-EC-PD-5570",-35.9619543207112,"Predicted",35.9619543207112
"11321",1,1,"VL-EC-PD-5570",-40.5921728919214,"Actual",0
"11322",1,1,"VL-EC-PD-5570",-40.5921728919214,"Predicted",40.5921728919214
"11323",3,1,"VL05-812812",-40.5921728919214,"Actual",0
"11324",3,1,"VL05-812812",-40.5921728919214,"Predicted",40.5921728919214
"11325",4,1,"VL05-812812",-40.5921728919214,"Actual",0
"11326",4,1,"VL05-812812",-40.5921728919214,"Predicted",40.5921728919214
"11327",5,1,"VL05-812812",-40.5921728919214,"Actual",0
"11328",5,1,"VL05-812812",-40.5921728919214,"Predicted",40.5921728919214
